external_operation_id,source_file,source_date,planta_original,planta_normalized,mov_original,mov,movement_type,movement_type_detail,patente_original,plate_normalized,contrato,cliente_contrato,ingreso_id,comprob,cp_remito,ctg,cupo,entregado_por_a,localidad_proc_dest,fecha_ing_original,hora_ing_original,fecha_calado_original,hora_calado_original,fecha_sal_original,hora_sal_original,external_ingreso_at,external_calado_at,external_salida_at,cod_prod,producto_original,product_normalized,plataforma_original,platform_normalized,plataforma_manual,kgs_bruto,kgs_tara,kgs_neto,kgs_neto_neto,humedad,observaciones,observacion_calidad,normalization_warnings,external_sl_balanza_entrada_at,external_sl_balanza_salida_at,tiempos_entre_pasos_source_file,tiempos_entre_pasos_match
CTG_10233329635,MovimientosPorContrato_20260703.xlsx,2026-07-03,PLANTA SAN LORENZO,RICARDONE,I,I,INGRESO,I,AD475QC,AD475QC,2000683,CARGILL S.A.C.I.-30506792165-220165,14443982,000301457790,0000100006265,10233329635,VIC236883030726,CATALPA AGROPECUARIA S.R.L.-30664346474-231543,BOLIVAR (BAS) - BUENOS AIRES - CP 65500,03/07/2026,02:02,03/07/2026,10:18,03/07/2026,11:36,2026-07-03T02:02:00,2026-07-03T10:18:00,2026-07-03T11:36:00,0301,SOJA,SOJA,CELDA 16-4,CELDA_16,,52400,16560,35840,35840,12.1,,,,,,,
COMPROB_000400419204,MovimientosPorContrato_20260703.xlsx,2026-07-03,TERMINAL DE EMBARQUE,TERMINAL_EMBARQUE,E,E,EGRESO,E,DON372,DON372,11006,,14444307,000400419204,,0,,ENRIQUE EZEQUIEL ZAPPALA-20263585993-203141,SAN LORENZO - SANTA FE - CP 22000,03/07/2026,11:10,,,03/07/2026,11:37,2026-07-03T11:10:00,,2026-07-03T11:37:00,0877,TARIMAS MADERA,TARIMAS MADERA,,,,11040,10020,1020,1020,0,. SALIO CON VOLQUETE 906,,,,,,
COMPROB_000400419205,MovimientosPorContrato_20260703.xlsx,2026-07-03,TERMINAL DE EMBARQUE,TERMINAL_EMBARQUE,E,E,EGRESO,E,WRM886,WRM886,11526,RENOVA S.A.-30709590894-242524,14444128,000400419205,,0,,BUNGE ARGENTINA S.A.-30700869918-231767,SAN JERONIMO SUD - SANTA FE - CP 21360,03/07/2026,08:24,,,03/07/2026,11:38,2026-07-03T08:24:00,,2026-07-03T11:38:00,0235,ACEITE GIRASOL REFINADO,ACEITE GIRASOL REFINADO,ACEITE OSL,ACEITE_OSL,,42720,14200,28520,28520,0,FAZON RENOVA/BUNGE,,,,,,
COMPROB_000400419206,MovimientosPorContrato_20260703.xlsx,2026-07-03,TERMINAL DE EMBARQUE,TERMINAL_EMBARQUE,E,E,EGRESO,E,GXT382,GXT382,10968,RENOVA SA.-30709590894-209319,14444148,000400419206,,0,,RENOVA SA.-30709590894-209319,DOCK SUD - BUENOS AIRES - CP 18710,03/07/2026,08:36,,,03/07/2026,11:40,2026-07-03T08:36:00,,2026-07-03T11:40:00,0887,GLICERINA REFINADA,GLICERINA REFINADA,,,,39340,15840,23500,23500,0,DIRECTO DE RENOVA,,,,,,
CTG_30033343853,MovimientosPorContrato_20260703.xlsx,2026-07-03,PLANTA SAN LORENZO,RICARDONE,E,E,EGRESO,E,SAT582,SAT582,95662,CARGILL S.A.C.I.-30506792165-220165,14444216,000301065306,0000300029569,30033343853,,VICENTIN S.A.I.C. - PUERTO-30500959629-201066,SAN LORENZO - SANTA FE - CP 22000,03/07/2026,09:51,,,03/07/2026,11:41,2026-07-03T09:51:00,,2026-07-03T11:41:00,0251,PELLETS GIRASOL,PELLETS GIRASOL,,,,39600,13200,26400,26400,0,FAZON PTA. RIC. 2026,,,,,,
CTG_30033341867,MovimientosPorContrato_20260703.xlsx,2026-07-03,TERMINAL DE EMBARQUE,TERMINAL_EMBARQUE,I,I,INGRESO,I,RDL445,RDL445,11669,CARGILL S.A.C.I.-30506792165-220165,14444319,000404035419,0000300029565,30033341867,,CARGILL S.A.C.I.-30506792165-220165,SAN LORENZO - SANTA FE - CP 22000,03/07/2026,11:19,,,03/07/2026,11:41,2026-07-03T11:19:00,,2026-07-03T11:41:00,0251,PELLETS GIRASOL,PELLETS GIRASOL,VOLCABLE PTO 4,VOLCABLE_PTO_4,,40240,13240,27000,27000,0,,,,,,,
COMPROB_000400419207,MovimientosPorContrato_20260703.xlsx,2026-07-03,TERMINAL DE EMBARQUE,TERMINAL_EMBARQUE,E,E,EGRESO,E,LZP121,LZP121,11003,,14444153,000400419207,,0,,SOLAMB S.R.L.-30710084358-715844,TIMBUES - SANTA FE - CP 22040,03/07/2026,08:38,,,03/07/2026,11:42,2026-07-03T08:38:00,,2026-07-03T11:42:00,0872,RESIDUOS ORG.,RESIDUOS ORG,,,,16520,8020,8500,8500,0,"RUTINA, DESPACHO RESIDUOS ORGANICOS FUERA DE PLANTA:DF, RUTINA",,,,,,
CTG_10133316494,MovimientosPorContrato_20260703.xlsx,2026-07-03,PLANTA SAN LORENZO,RICARDONE,I,I,INGRESO,I,NOX055,NOX055,2000683,CARGILL S.A.C.I.-30506792165-220165,14443975,000301457791,0000100003971,10133316494,VIC226497030726,CARGILL S.A.C.I.-30506792165-220165,LA CARLOTA (CBA) - CORDOBA - CP 26700,03/07/2026,01:49,03/07/2026,10:12,03/07/2026,11:45,2026-07-03T01:49:00,2026-07-03T10:12:00,2026-07-03T11:45:00,0301,SOJA,SOJA,CELDA 16-4,CELDA_16,,52680,16120,36560,36560,11.4,,,,,,,
COMPROB_000404035420,MovimientosPorContrato_20260703.xlsx,2026-07-03,TERMINAL DE EMBARQUE,TERMINAL_EMBARQUE,I,I,INGRESO,I,UAJ766,UAJ766,11230,VICENTIN S.A.I.C. - PUERTO-30500959629-201066,14444275,000404035420,0000301065297,0,,VICENTIN SAIC - SAN LORENZO-30500959629-200987,SAN LORENZO - SANTA FE - CP 22000,03/07/2026,10:53,,,03/07/2026,11:45,2026-07-03T10:53:00,,2026-07-03T11:45:00,9999,PRODUCTOS VARIOS,PRODUCTOS VARIOS,,,,7240,6560,680,680,0,"MERCADERIAS VARIAS DE RICARDONE A PUERTO., MERCADERIAS VARIAS DE RICARDONE A PUERTO.",,,,,,
CTG_10233329146,MovimientosPorContrato_20260703.xlsx,2026-07-03,PLANTA SAN LORENZO,RICARDONE,I,I,INGRESO,I,AA541TW,AA541TW,2000664,CARGILL S.A.C.I.-30506792165-220165,14444086,000301457792,0407300001663,10233329146,VIC852262030726,CARGILL S.A.C.I.-30506792165-220165,BOCAYUVA - BUENOS AIRES - CP 63481,03/07/2026,07:06,03/07/2026,09:20,03/07/2026,11:47,2026-07-03T07:06:00,2026-07-03T09:20:00,2026-07-03T11:47:00,0201,GIRASOL,GIRASOL,VOLCABLE 1,VOLCABLE_1,,51920,18120,33800,33800,7.2,"FASON GIRASOL, FASON GIRASOL",,,,,,
CTG_10233322553,MovimientosPorContrato_20260703.xlsx,2026-07-03,TERMINAL DE EMBARQUE,TERMINAL_EMBARQUE,I,I,INGRESO,I,AJM579,AJM579,2000652,LDC ARGENTINA S.A.-30526712729-221642,14443911,000404035421,0010200000318,10233322553,VIC213641030726,FERRARI RODOLFO E HIJO S.A.-30599074755-223547,RAWSON (BAS) - BUENOS AIRES - CP 67340,03/07/2026,00:42,03/07/2026,05:17,03/07/2026,11:47,2026-07-03T00:42:00,2026-07-03T05:17:00,2026-07-03T11:47:00,0301,SOJA,SOJA,VOLCABLE PTO 5,VOLCABLE_PTO_5,,45200,15020,30180,30180,11.8,"FAZON 2026, FAZON 2026",,,,,,
CTG_30033344187,MovimientosPorContrato_20260703.xlsx,2026-07-03,PLANTA SAN LORENZO,RICARDONE,E,E,EGRESO,E,FFM492,FFM492,95662,CARGILL S.A.C.I.-30506792165-220165,14444220,000301065307,0000300029570,30033344187,,VICENTIN S.A.I.C. - PUERTO-30500959629-201066,SAN LORENZO - SANTA FE - CP 22000,03/07/2026,09:55,,,03/07/2026,11:47,2026-07-03T09:55:00,,2026-07-03T11:47:00,0251,PELLETS GIRASOL,PELLETS GIRASOL,,,,34080,14180,19900,19900,0,FAZON PTA. RIC. 2026,,,,,,
CTG_10233327897,MovimientosPorContrato_20260703.xlsx,2026-07-03,PLANTA SAN LORENZO,RICARDONE,I,I,INGRESO,I,JWQ470,JWQ470,2000683,CARGILL S.A.C.I.-30506792165-220165,14443991,000301457793,0000100006263,10233327897,VIC782767030726,CATALPA AGROPECUARIA S.R.L.-30664346474-231543,BOLIVAR (BAS) - BUENOS AIRES - CP 65500,03/07/2026,02:18,03/07/2026,10:28,03/07/2026,11:49,2026-07-03T02:18:00,2026-07-03T10:28:00,2026-07-03T11:49:00,0301,SOJA,SOJA,CELDA 16-4,CELDA_16,,44900,14420,30480,30480,12.4,,,,,,,
CTG_30033344300,MovimientosPorContrato_20260703.xlsx,2026-07-03,PLANTA SAN LORENZO,RICARDONE,E,E,EGRESO,E,BWV144,BWV144,95662,CARGILL S.A.C.I.-30506792165-220165,14444225,000301065308,0000300029571,30033344300,,VICENTIN S.A.I.C. - PUERTO-30500959629-201066,SAN LORENZO - SANTA FE - CP 22000,03/07/2026,09:58,,,03/07/2026,11:50,2026-07-03T09:58:00,,2026-07-03T11:50:00,0251,PELLETS GIRASOL,PELLETS GIRASOL,,,,40660,13840,26820,26820,0,FAZON PTA. RIC. 2026,,,,,,
COMPROB_000400419208,MovimientosPorContrato_20260703.xlsx,2026-07-03,TERMINAL DE EMBARQUE,TERMINAL_EMBARQUE,E,E,EGRESO,E,GDE552,GDE552,11526,RENOVA S.A.-30709590894-242524,14444134,000400419208,,0,,BUNGE ARGENTINA S.A.-30700869918-231767,SAN LORENZO - SANTA FE - CP 22000,03/07/2026,08:27,,,03/07/2026,11:52,2026-07-03T08:27:00,,2026-07-03T11:52:00,0235,ACEITE GIRASOL REFINADO,ACEITE GIRASOL REFINADO,ACEITE OSL,ACEITE_OSL,,43060,14620,28440,28440,0,FAZON RENOVA/BUNGE,,,,,,
CTG_10133313477,MovimientosPorContrato_20260703.xlsx,2026-07-03,TERMINAL DE EMBARQUE,TERMINAL_EMBARQUE,I,I,INGRESO,I,AH090JB,AH090JB,2000652,LDC ARGENTINA S.A.-30526712729-221642,14443914,000404035422,0000000006849,10133313477,VIC371010030726,AGROSYN AMERICA SA-30712215646-251384,INTENDENTE ALVEAR - LA PAMPA - CP 62210,03/07/2026,00:44,03/07/2026,05:21,03/07/2026,11:53,2026-07-03T00:44:00,2026-07-03T05:21:00,2026-07-03T11:53:00,0301,SOJA,SOJA,VOLCABLE PTO 5,VOLCABLE_PTO_5,,52820,18560,34260,34260,12.6,"FAZON 2026, FAZON 2026",,,,,,
CTG_30033342354,MovimientosPorContrato_20260703.xlsx,2026-07-03,TERMINAL DE EMBARQUE,TERMINAL_EMBARQUE,I,I,INGRESO,I,TAO150,TAO150,11669,CARGILL S.A.C.I.-30506792165-220165,14444337,000404035423,0000300029566,30033342354,,CARGILL S.A.C.I.-30506792165-220165,SAN LORENZO - SANTA FE - CP 22000,03/07/2026,11:35,,,03/07/2026,11:59,2026-07-03T11:35:00,,2026-07-03T11:59:00,0251,PELLETS GIRASOL,PELLETS GIRASOL,VOLCABLE PTO 4,VOLCABLE_PTO_4,,36040,12740,23300,23300,0,,,,,,,
CTG_30033344789,MovimientosPorContrato_20260703.xlsx,2026-07-03,PLANTA SAN LORENZO,RICARDONE,E,E,EGRESO,E,RKS646,RKS646,95662,CARGILL S.A.C.I.-30506792165-220165,14444228,000301065309,0000300029572,30033344789,,VICENTIN S.A.I.C. - PUERTO-30500959629-201066,SAN LORENZO - SANTA FE - CP 22000,03/07/2026,10:00,,,03/07/2026,11:59,2026-07-03T10:00:00,,2026-07-03T11:59:00,0251,PELLETS GIRASOL,PELLETS GIRASOL,,,,39160,15560,23600,23600,0,FAZON PTA. RIC. 2026,,,,,,
CTG_30033342791,MovimientosPorContrato_20260703.xlsx,2026-07-03,TERMINAL DE EMBARQUE,TERMINAL_EMBARQUE,I,I,INGRESO,I,CKQ212,CKQ212,11669,CARGILL S.A.C.I.-30506792165-220165,14444342,000404035424,0000300029567,30033342791,,CARGILL S.A.C.I.-30506792165-220165,SAN LORENZO - SANTA FE - CP 22000,03/07/2026,11:42,,,03/07/2026,12:02,2026-07-03T11:42:00,,2026-07-03T12:02:00,0251,PELLETS GIRASOL,PELLETS GIRASOL,VOLCABLE PTO 4,VOLCABLE_PTO_4,,40180,14660,25520,25520,0,,,,,,,
CTG_10133297975,MovimientosPorContrato_20260703.xlsx,2026-07-03,PLANTA SAN LORENZO,RICARDONE,I,I,INGRESO,I,GXG768,GXG768,2000683,CARGILL S.A.C.I.-30506792165-220165,14443970,000301457794,0000000001236,10133297975,VIC553861030726,ROAGRO NEGOCIOS S.A-30710674570-247499,ROSARIO DE LA FRONTERA - SALTA - CP 41900,03/07/2026,01:41,03/07/2026,10:07,03/07/2026,12:04,2026-07-03T01:41:00,2026-07-03T10:07:00,2026-07-03T12:04:00,0301,SOJA,SOJA,CELDA 16-4,CELDA_16,,44840,15880,28960,28960,11.6,,,,,,,
CTG_10133318444,MovimientosPorContrato_20260703.xlsx,2026-07-03,TERMINAL DE EMBARQUE,TERMINAL_EMBARQUE,I,I,INGRESO,I,NYO213,NYO213,2000655,COMMODITIES S.A.-30640872566-222089,14443921,000404035425,0000000000676,10133318444,VIC128129030726,AGROTECNOLOGIA Y SERVICIOS S.A.-30705468008-232808,GENERAL LEVALLE - CORDOBA - CP 61322,03/07/2026,00:48,03/07/2026,05:29,03/07/2026,12:04,2026-07-03T00:48:00,2026-07-03T05:29:00,2026-07-03T12:04:00,0301,SOJA,SOJA,VOLCABLE PTO 5,VOLCABLE_PTO_5,,45100,15340,29760,29760,11.4,"FAZON 2026, FAZON 2026",,,,,,
CTG_30033345063,MovimientosPorContrato_20260703.xlsx,2026-07-03,PLANTA SAN LORENZO,RICARDONE,E,E,EGRESO,E,UUO981,UUO981,95662,CARGILL S.A.C.I.-30506792165-220165,14444230,000301065310,0000300029573,30033345063,,VICENTIN S.A.I.C. - PUERTO-30500959629-201066,SAN LORENZO - SANTA FE - CP 22000,03/07/2026,10:02,,,03/07/2026,12:05,2026-07-03T10:02:00,,2026-07-03T12:05:00,0251,PELLETS GIRASOL,PELLETS GIRASOL,,,,39760,13100,26660,26660,0,FAZON PTA. RIC. 2026,,,,,,
CTG_10233323075,MovimientosPorContrato_20260703.xlsx,2026-07-03,TERMINAL DE EMBARQUE,TERMINAL_EMBARQUE,I,I,INGRESO,I,AE110WH,AE110WH,2000655,COMMODITIES S.A.-30640872566-222089,14443916,000404035426,0000100000394,10233323075,VIC266579030726,ALIANZA SEMILLAS SA-30709878103-245111,CORREA (SFE) - SANTA FE - CP 25060,03/07/2026,00:45,03/07/2026,05:24,03/07/2026,12:05,2026-07-03T00:45:00,2026-07-03T05:24:00,2026-07-03T12:05:00,0301,SOJA,SOJA,VOLCABLE PTO 5,VOLCABLE_PTO_5,,45040,14980,30060,30060,13.2,"FAZON 2026, FAZON 2026",,,,,,
COMPROB_000400419209,MovimientosPorContrato_20260703.xlsx,2026-07-03,TERMINAL DE EMBARQUE,TERMINAL_EMBARQUE,E,E,EGRESO,E,HWU967,HWU967,11004,,14444339,000400419209,,0,,RESICOM INGENIRIA AMBIENTAL S.R.L.-30698318658-708778,RICARDONE - SANTA FE - CP 22010,03/07/2026,11:37,,,03/07/2026,12:06,2026-07-03T11:37:00,,2026-07-03T12:06:00,0873,RESIDUOS ASIMILABLES A DOMICILIARIOS,RESIDUOS ASIMILABLES A DOMICILIARIOS,,,,14220,13760,460,460,0,,,,,,,
CTG_10133277004,MovimientosPorContrato_20260703.xlsx,2026-07-03,PLANTA SAN LORENZO,RICARDONE,I,I,INGRESO,I,NMG004,NMG004,888201,,14444087,000301457795,0000000001462,10133277004,VIC102086030726,RAICES AGRICOLA GANADERA SOCIEDAD COLECTIVA-33718154249-309772,NECOCHEA - BUENOS AIRES - CP 76300,03/07/2026,07:09,03/07/2026,09:24,03/07/2026,12:09,2026-07-03T07:09:00,2026-07-03T09:24:00,2026-07-03T12:09:00,0201,GIRASOL,GIRASOL,VOLCABLE 1,VOLCABLE_1,,45340,14160,31180,31180,10.2,"CONDICIONES CAMARA, CONDICIONES CAMARA",,,,,,
CTG_30033343147,MovimientosPorContrato_20260703.xlsx,2026-07-03,TERMINAL DE EMBARQUE,TERMINAL_EMBARQUE,I,I,INGRESO,I,AZG422,AZG422,11669,CARGILL S.A.C.I.-30506792165-220165,14444345,000404035427,0000300029568,30033343147,,CARGILL S.A.C.I.-30506792165-220165,SAN LORENZO - SANTA FE - CP 22000,03/07/2026,11:45,,,03/07/2026,12:11,2026-07-03T11:45:00,,2026-07-03T12:11:00,0251,PELLETS GIRASOL,PELLETS GIRASOL,VOLCABLE PTO 4,VOLCABLE_PTO_4,,39180,14500,24680,24680,0,,,,,,,
COMPROB_000400419210,MovimientosPorContrato_20260703.xlsx,2026-07-03,TERMINAL DE EMBARQUE,TERMINAL_EMBARQUE,E,E,EGRESO,E,KOQ228,KOQ228,11526,RENOVA S.A.-30709590894-242524,14444180,000400419210,,0,,BUNGE ARGENTINA S.A.-30700869918-231767,SAN JERONIMO SUD - SANTA FE - CP 21360,03/07/2026,09:03,,,03/07/2026,12:15,2026-07-03T09:03:00,,2026-07-03T12:15:00,0235,ACEITE GIRASOL REFINADO,ACEITE GIRASOL REFINADO,ACEITE OSL,ACEITE_OSL,,44180,15760,28420,28420,0,FAZON RENOVA/BUNGE,,,,,,
COMPROB_000400419211,MovimientosPorContrato_20260703.xlsx,2026-07-03,TERMINAL DE EMBARQUE,TERMINAL_EMBARQUE,E,E,EGRESO,E,LEQ703,LEQ703,95590,UNION AGRICOLA DE AVELLANEDA COOP.LTDA.-30501912405-220345,14443696,000400419211,,0,,UNION AGRICOLA DE AVELLANEDA COOP.LTDA.-30501912405-220345,USPALLATA - MENDOZA - CP 55450,02/07/2026,21:01,,,03/07/2026,12:16,2026-07-02T21:01:00,,2026-07-03T12:16:00,0331,ACEITE SOJA CRUDO DESGOMADO,ACEITE SOJA CRUDO DESGOMADO,,,,42460,18520,23940,23940,0,FAZON 2026,,,,,,
CTG_30033345550,MovimientosPorContrato_20260703.xlsx,2026-07-03,PLANTA SAN LORENZO,RICARDONE,E,E,EGRESO,E,TAC436,TAC436,95662,CARGILL S.A.C.I.-30506792165-220165,14444231,000301065311,0000300029574,30033345550,,VICENTIN S.A.I.C. - PUERTO-30500959629-201066,SAN LORENZO - SANTA FE - CP 22000,03/07/2026,10:02,,,03/07/2026,12:16,2026-07-03T10:02:00,,2026-07-03T12:16:00,0251,PELLETS GIRASOL,PELLETS GIRASOL,,,,39060,12700,26360,26360,0,FAZON PTA. RIC. 2026,,,,,,
COMPROB_000200319729,MovimientosPorContrato_20260703.xlsx,2026-07-03,PLANTA AVELLANEDA,AVELLANEDA,E,E,EGRESO,E,AH427GV,AH427GV,95871,BUYATTI HNOS. DE J.H.O.R. Y M.-30612392788-202673,14444336,000200319729,,0,,BUYATTI HNOS. DE J.H.O.R. Y M.-30612392788-202673,DESVIO DR BARROS PAZOS - SANTA FE - CP 35691,03/07/2026,11:34,,,03/07/2026,12:18,2026-07-03T11:34:00,,2026-07-03T12:18:00,0714,BURLANDA HUMEDA,BURLANDA HUMEDA,DEPOSITO BURLANDAS,DEPOSITO_BURLANDAS,jhidalgo,44160,16220,27940,27940,0,,,UNKNOWN_PLATFORM_MAPPING,,,,
CTG_30033345617,MovimientosPorContrato_20260703.xlsx,2026-07-03,PLANTA SAN LORENZO,RICARDONE,E,E,EGRESO,E,UWX998,UWX998,95662,CARGILL S.A.C.I.-30506792165-220165,14444238,000301065312,0000300029575,30033345617,,VICENTIN S.A.I.C. - PUERTO-30500959629-201066,SAN LORENZO - SANTA FE - CP 22000,03/07/2026,10:06,,,03/07/2026,12:18,2026-07-03T10:06:00,,2026-07-03T12:18:00,0251,PELLETS GIRASOL,PELLETS GIRASOL,,,,40280,14700,25580,25580,0,FAZON PTA. RIC. 2026,,,,,,
COMPROB_000400419212,MovimientosPorContrato_20260703.xlsx,2026-07-03,TERMINAL DE EMBARQUE,TERMINAL_EMBARQUE,E,E,EGRESO,E,IRK465,IRK465,10968,RENOVA SA.-30709590894-209319,14444167,000400419212,,0,,RENOVA SA.-30709590894-209319,DOCK SUD - BUENOS AIRES - CP 18710,03/07/2026,08:52,,,03/07/2026,12:19,2026-07-03T08:52:00,,2026-07-03T12:19:00,0887,GLICERINA REFINADA,GLICERINA REFINADA,,,,38400,14900,23500,23500,0,DIRECTO DE RENOVA,,,,,,
CTG_30033343853,MovimientosPorContrato_20260703.xlsx,2026-07-03,TERMINAL DE EMBARQUE,TERMINAL_EMBARQUE,I,I,INGRESO,I,SAT582,SAT582,11669,CARGILL S.A.C.I.-30506792165-220165,14444354,000404035428,0000300029569,30033343853,,CARGILL S.A.C.I.-30506792165-220165,SAN LORENZO - SANTA FE - CP 22000,03/07/2026,11:55,,,03/07/2026,12:20,2026-07-03T11:55:00,,2026-07-03T12:20:00,0251,PELLETS GIRASOL,PELLETS GIRASOL,VOLCABLE PTO 4,VOLCABLE_PTO_4,,39560,13220,26340,26340,0,,,,,,,
COMPROB_000200431057,MovimientosPorContrato_20260703.xlsx,2026-07-03,PLANTA AVELLANEDA,AVELLANEDA,I,I,INGRESO,I,RER788,RER788,999823,,14444335,000200431057,0000300000020,0,,LOGGERS S.A.-30717833259-305161,AVELLANEDA - SANTA FE - CP 35610,03/07/2026,11:32,,,03/07/2026,12:21,2026-07-03T11:32:00,,2026-07-03T12:21:00,0823,CHIP DE PINO,CHIP DE PINO,PLAYA LEÑA Y CHIP,PLAYA_LEÑA_Y_CHIP,jhidalgo,13560,5560,8000,8000,0,,,UNKNOWN_PLATFORM_MAPPING,,,,
CTG_10133327690,MovimientosPorContrato_20260703.xlsx,2026-07-03,PLANTA SAN LORENZO,RICARDONE,I,I,INGRESO,I,IBB222,IBB222,2000686,UNION AGRICOLA DE AVELLANEDA COOP.LTDA.-30501912405-220345,14443872,000301457796,0000000001089,10133327690,VIC982808030726,SCILINGO HNOS S.A.-30714158887-250519,BELL VILLE (CBA) - CORDOBA - CP 25500,03/07/2026,00:03,03/07/2026,09:08,03/07/2026,12:24,2026-07-03T00:03:00,2026-07-03T09:08:00,2026-07-03T12:24:00,0301,SOJA,SOJA,CELDA 16-4,CELDA_16,,44820,14200,30620,30620,11.8,"SE USA PARA DESCARGA EN FCA, SE USA PARA DESCARGA EN FCA",,,,,,
CTG_10133326577,MovimientosPorContrato_20260703.xlsx,2026-07-03,PLANTA SAN LORENZO,RICARDONE,I,I,INGRESO,I,RFE309,RFE309,2000686,UNION AGRICOLA DE AVELLANEDA COOP.LTDA.-30501912405-220345,14443836,000301457797,0000000000224,10133326577,VIC255332030726,TAMOSAITIS CLAUDIO OSCAR-20214047471-283170,PAMPAYASTA NORTE - CORDOBA - CP 59312,02/07/2026,23:40,03/07/2026,09:04,03/07/2026,12:25,2026-07-02T23:40:00,2026-07-03T09:04:00,2026-07-03T12:25:00,0301,SOJA,SOJA,CELDA 16-4,CELDA_16,,45340,15620,29720,29720,11.6,"SE USA PARA DESCARGA EN FCA, SE USA PARA DESCARGA EN FCA",,,,,,
CTG_10133275711,MovimientosPorContrato_20260703.xlsx,2026-07-03,TERMINAL DE EMBARQUE,TERMINAL_EMBARQUE,I,I,INGRESO,I,HUQ437,HUQ437,2000655,COMMODITIES S.A.-30640872566-222089,14443919,000404035429,0000100003223,10133275711,VIC714333020726,TOMAS HNOS.Y CIA.S.A.-30537721274-222823,REDUCCION (CBA) - CORDOBA - CP 58030,03/07/2026,00:47,03/07/2026,05:27,03/07/2026,12:26,2026-07-03T00:47:00,2026-07-03T05:27:00,2026-07-03T12:26:00,0301,SOJA,SOJA,VOLCABLE PTO 5,VOLCABLE_PTO_5,,52460,15760,36700,36700,10.6,"FAZON 2026, FAZON 2026",,,,,,
CTG_30033344187,MovimientosPorContrato_20260703.xlsx,2026-07-03,TERMINAL DE EMBARQUE,TERMINAL_EMBARQUE,I,I,INGRESO,I,FFM492,FFM492,11669,CARGILL S.A.C.I.-30506792165-220165,14444360,000404035430,0000300029570,30033344187,,CARGILL S.A.C.I.-30506792165-220165,SAN LORENZO - SANTA FE - CP 22000,03/07/2026,12:05,,,03/07/2026,12:27,2026-07-03T12:05:00,,2026-07-03T12:27:00,0251,PELLETS GIRASOL,PELLETS GIRASOL,VOLCABLE PTO 4,VOLCABLE_PTO_4,,34020,14180,19840,19840,0,,,,,,,
CTG_10233334772,MovimientosPorContrato_20260703.xlsx,2026-07-03,PLANTA SAN LORENZO,RICARDONE,I,I,INGRESO,I,RDB282,RDB282,2000640,BUNGE ARGENTINA S.A.-30700869918-231767,14444115,000301457798,1658100001818,10233334772,VIC121552030726,BUNGE ARGENTINA S.A.-30700869918-231767,ROSARIO (SFE) - SANTA FE - CP 20000,03/07/2026,07:47,03/07/2026,09:25,03/07/2026,12:27,2026-07-03T07:47:00,2026-07-03T09:25:00,2026-07-03T12:27:00,0201,GIRASOL,GIRASOL,VOLCABLE 1,VOLCABLE_1,,44980,16200,28780,28780,6.6,"FAZON 2026, FAZON 2026",,,,,,
CTG_30033345946,MovimientosPorContrato_20260703.xlsx,2026-07-03,PLANTA SAN LORENZO,RICARDONE,E,E,EGRESO,E,EHS233,EHS233,95662,CARGILL S.A.C.I.-30506792165-220165,14444241,000301065313,0000300029576,30033345946,,VICENTIN S.A.I.C. - PUERTO-30500959629-201066,SAN LORENZO - SANTA FE - CP 22000,03/07/2026,10:11,,,03/07/2026,12:28,2026-07-03T10:11:00,,2026-07-03T12:28:00,0251,PELLETS GIRASOL,PELLETS GIRASOL,,,,40640,14540,26100,26100,0,FAZON PTA. RIC. 2026,,,,,,
CTG_10233304741,MovimientosPorContrato_20260703.xlsx,2026-07-03,TERMINAL DE EMBARQUE,TERMINAL_EMBARQUE,I,I,INGRESO,I,AE766EH,AE766EH,2000655,COMMODITIES S.A.-30640872566-222089,14443922,000404035431,0000100004789,10233304741,VIC752543030726,PORFIRI CEREALES S.A.-30629494371-251487,TRENQUE LAUQUEN - BUENOS AIRES - CP 6400,03/07/2026,00:49,03/07/2026,05:33,03/07/2026,12:32,2026-07-03T00:49:00,2026-07-03T05:33:00,2026-07-03T12:32:00,0301,SOJA,SOJA,VOLCABLE PTO 5,VOLCABLE_PTO_5,,49220,18480,30740,30740,11.4,"FAZON 2026, FAZON 2026",,,,,,
COMPROB_000400419213,MovimientosPorContrato_20260703.xlsx,2026-07-03,TERMINAL DE EMBARQUE,TERMINAL_EMBARQUE,E,E,EGRESO,E,HWU967,HWU967,11004,,14444366,000400419213,,0,,RESICOM INGENIRIA AMBIENTAL S.R.L.-30698318658-708778,RICARDONE - SANTA FE - CP 22010,03/07/2026,12:14,,,03/07/2026,12:33,2026-07-03T12:14:00,,2026-07-03T12:33:00,0873,RESIDUOS ASIMILABLES A DOMICILIARIOS,RESIDUOS ASIMILABLES A DOMICILIARIOS,,,,14620,14280,340,340,0,,,,,,,
CTG_10233334769,MovimientosPorContrato_20260703.xlsx,2026-07-03,PLANTA SAN LORENZO,RICARDONE,I,I,INGRESO,I,RYL693,RYL693,2000640,BUNGE ARGENTINA S.A.-30700869918-231767,14444113,000301457799,1658100001817,10233334769,VIC102680030726,BUNGE ARGENTINA S.A.-30700869918-231767,ROSARIO (SFE) - SANTA FE - CP 20000,03/07/2026,07:45,03/07/2026,09:22,03/07/2026,12:34,2026-07-03T07:45:00,2026-07-03T09:22:00,2026-07-03T12:34:00,0201,GIRASOL,GIRASOL,VOLCABLE 2,VOLCABLE_2,,44520,14100,30420,30420,6.6,"FAZON 2026, FAZON 2026",,,,,,
